location,timestamp,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
9,2020-04-08 01,6.333333333333333,5.5,5.666666666666667,7.333333333333333,4.833333333333333,2.4022008854298846
9,2020-04-08 02,7.0,6.428571428571429,4.285714285714286,6.285714285714286,6.142857142857143,1.9161721875113298
9,2020-04-08 03,5.428571428571429,3.7142857142857144,5.0,7.857142857142857,5.142857142857143,2.4422637678707386
9,2020-04-08 04,4.666666666666667,3.8333333333333335,5.5,5.166666666666667,4.166666666666667,2.09531413022023
9,2020-04-08 05,3.75,5.0,6.0,5.75,4.125,2.1369807968868963
9,2020-04-08 06,5.2,4.4,6.8,5.8,5.8,2.6826410625158617
9,2020-04-08 07,7.133333333333334,5.0,6.4,5.133333333333334,5.533333333333333,2.3916222541804135
9,2020-04-08 08,7.018363939899833,6.936560934891486,6.936560934891486,5.076794657762938,5.943238731218698,1.0152650577005722
9,2020-04-08 09,6.964189794091316,6.9874664279319605,6.943598925693823,5.054610564010743,5.997314234556849,1.021941854689055
9,2020-04-08 10,6.981343283582089,6.9664179104477615,6.985074626865671,5.037313432835821,6.017412935323383,0.8833230009330726
9,2020-04-08 11,6.931481481481481,6.95,6.9907407407407405,5.072222222222222,6.048148148148148,0.8039699436345237
9,2020-04-08 12,8.276785714285714,8.285714285714286,8.214285714285714,6.464285714285714,7.1875,1.6517857142857142
9,2020-04-08 23,8.49604221635884,8.479683377308707,8.485488126649077,6.599472295514512,7.519788918205805,1.7863493684041123
9,2020-04-09 00,7.5,4.625,5.0,5.0,5.875,2.6826410625158617
9,2020-04-09 01,4.857142857142857,5.571428571428571,6.428571428571429,4.142857142857143,4.142857142857143,2.299406625013596
9,2020-04-09 02,6.142857142857143,7.428571428571429,6.0,5.428571428571429,4.142857142857143,2.0590293303684724
9,2020-04-09 03,3.4,5.8,7.2,4.0,4.0,2.3461128500126893
9,2020-04-09 04,4.071428571428571,4.857142857142857,5.0,6.071428571428571,5.785714285714286,2.3708351964421674
9,2020-04-09 05,6.3,6.2,7.4,6.1,5.6,1.809584637509517
9,2020-04-09 06,5.8,3.8,7.0,5.4,7.0,2.6826410625158617
9,2020-04-09 07,5.2,4.8,7.6,5.3,6.6,2.5143769562642757
9,2020-04-09 08,4.5,5.0,5.5,3.0,6.333333333333333,1.2275470208386206
9,2020-04-09 09,5.428571428571429,5.428571428571429,5.142857142857143,3.857142857142857,5.857142857142857,2.299406625013596
9,2020-04-09 10,6.625,5.625,5.75,5.25,5.625,2.2619807968868963
9,2020-04-09 11,6.833333333333333,5.0,5.583333333333333,4.5,4.666666666666667,2.318867552096551
9,2020-04-09 12,6.0,5.384615384615385,5.230769230769231,6.076923076923077,4.3076923076923075,2.3468501298211137
9,2020-04-09 13,5.0,4.666666666666667,7.5,5.5,5.5,1.6746538645912643
9,2020-04-09 14,4.0,6.0,8.8,5.0,7.6,2.146112850012689
9,2020-04-09 15,8.63888888888889,2.2333333333333334,4.955555555555556,4.083333333333333,6.05,0.5215240767372566
9,2020-04-09 16,8.972067039106145,2.9154030327214686,5.8954509177972865,4.908220271348763,6.000798084596967,0.9404734280228086
9,2020-04-09 17,8.946308724832214,2.9395973154362416,5.87751677852349,4.879194630872483,6.031879194630872,0.9907065914431659
9,2020-04-09 18,8.78515625,2.9453125,5.9296875,4.83984375,5.83203125,0.9861762832036207
9,2020-04-09 19,8.921052631578947,2.8771929824561404,5.631578947368421,4.921052631578948,6.026315789473684,1.0243726968211495
9,2020-04-09 20,8.821428571428571,3.3214285714285716,5.25,5.107142857142857,5.892857142857143,1.025235809153202
9,2020-04-09 21,7.5,3.8055555555555554,5.5,4.75,6.194444444444445,1.217400295143295
9,2020-04-09 22,8.076923076923077,4.230769230769231,5.153846153846154,4.6923076923076925,5.846153846153846,1.5177357115433419
9,2020-04-09 23,6.9375,5.75,5.5625,4.75,5.75,1.6538205312579308
9,2020-04-10 00,7.75,4.083333333333333,5.166666666666667,3.6666666666666665,6.25,1.6746538645912643
9,2020-04-10 01,6.090909090909091,2.6363636363636362,5.090909090909091,5.909090909090909,5.0,1.9510116818297176
9,2020-04-10 02,7.666666666666667,3.8333333333333335,5.666666666666667,4.166666666666667,6.166666666666667,1.5079871979245976
9,2020-04-10 03,7.0,6.3,6.0,4.3,5.7,2.077848743761103
9,2020-04-10 04,5.666666666666667,5.888888888888889,4.888888888888889,5.777777777777778,6.111111111111111,2.6826410625158617
9,2020-04-10 05,5.0,5.5,1.5,6.0,5.5,2.6826410625158617
9,2020-04-10 06,5.636363636363637,4.909090909090909,4.909090909090909,5.0,6.2727272727272725,1.8889534034191846
9,2020-04-10 07,5.25,5.5,6.583333333333333,5.75,6.166666666666667,1.955094041677241
9,2020-04-10 08,5.888888888888889,4.555555555555555,5.111111111111111,5.111111111111111,5.444444444444445,2.4956809444585435
9,2020-04-10 09,4.666666666666667,6.0,5.333333333333333,7.0,4.166666666666667,2.4022008854298846
9,2020-04-10 10,6.666666666666667,3.0,3.3333333333333335,6.833333333333333,7.666666666666667,2.6826410625158617
9,2020-04-10 11,6.4,7.0,5.6,4.5,6.1,2.6826410625158617
9,2020-04-10 12,4.666666666666667,6.833333333333333,5.333333333333333,4.5,6.166666666666667,1.955094041677241
9,2020-04-10 13,7.2,5.8,6.0,7.3,4.0,1.6413205312579309
9,2020-04-10 14,6.222222222222222,6.333333333333333,3.6666666666666665,6.555555555555555,3.5555555555555554,2.3845698333474328
9,2020-04-10 15,5.0,4.25,5.0,4.875,7.25,2.347310929701379
9,2020-04-10 16,4.75,5.25,6.875,6.75,4.25,2.1369807968868963
9,2020-04-10 17,4.05,4.75,5.35,5.75,4.5,2.6826410625158617
9,2020-04-10 18,5.285714285714286,5.642857142857143,6.357142857142857,4.5,5.785714285714286,2.130457901797044
9,2020-04-10 19,4.25,3.625,7.125,6.0,7.5,2.0119807968868963
9,2020-04-10 20,4.615384615384615,5.076923076923077,4.153846153846154,4.384615384615385,3.3076923076923075,2.3468501298211137
9,2020-04-10 21,5.0,5.142857142857143,4.714285714285714,6.571428571428571,3.2857142857142856,2.299406625013596
9,2020-04-10 22,5.538461538461538,4.923076923076923,5.076923076923077,4.923076923076923,3.6923076923076925,2.2174162019352783
9,2020-04-10 23,3.3333333333333335,4.75,5.166666666666667,4.166666666666667,5.75,2.2619807968868963
10,2020-04-06 01,1.0,7.0,7.0,5.322686575542395,7.0,2.6826410625158617
10,2020-04-06 02,4.333333333333333,3.6666666666666665,4.666666666666667,5.322686575542395,6.666666666666667,2.6826410625158617
10,2020-04-06 03,0.0,8.0,10.0,5.322686575542395,10.0,2.6826410625158617
10,2020-04-06 04,9.0,4.0,3.0,5.322686575542395,10.0,1.0
10,2020-04-06 05,2.0,8.0,1.0,5.322686575542395,10.0,2.6826410625158617
10,2020-04-06 06,5.0,6.0,5.75,5.322686575542395,5.25,2.6826410625158617
10,2020-04-06 07,6.6,5.6,5.4,5.322686575542395,5.2,2.6826410625158617
10,2020-04-06 08,0.75,6.5,7.0,5.322686575542395,4.5,2.2619807968868963
10,2020-04-06 09,5.0,9.0,7.0,5.322686575542395,2.0,2.6826410625158617
10,2020-04-06 10,4.0,4.0,6.2,5.322686575542395,4.2,2.6826410625158617
10,2020-04-06 11,6.333333333333333,9.666666666666666,8.333333333333334,5.322686575542395,6.0,2.1217607083439076
10,2020-04-06 12,6.666666666666667,6.333333333333333,4.666666666666667,5.322686575542395,2.3333333333333335,2.6826410625158617
10,2020-04-06 13,4.5,5.5,5.0,5.322686575542395,7.0,2.6826410625158617
10,2020-04-06 14,1.2,3.3,4.5,5.322686575542395,4.7,0.8365282125031722
10,2020-04-06 15,1.5,1.3333333333333333,3.5833333333333335,5.322686575542395,4.833333333333333,1.0039935989622988
10,2020-04-06 16,0.2714285714285714,0.21428571428571427,2.9714285714285715,5.35632410195547,4.085714285714285,0.2909326017861675
10,2020-04-06 17,0.7222222222222222,1.1388888888888888,3.388888888888889,5.322686575542395,4.111111111111111,0.43696011805731794
10,2020-04-06 18,0.6470588235294118,0.8823529411764706,3.235294117647059,5.322686575542395,4.176470588235294,0.4920754191195131
10,2020-04-06 19,3.5555555555555554,3.111111111111111,5.555555555555555,5.322686575542395,4.111111111111111,1.3033960277848273
10,2020-04-06 20,3.0,4.333333333333333,5.166666666666667,5.322686575542395,6.5,1.955094041677241
10,2020-04-06 21,2.6666666666666665,7.0,3.0,5.322686575542395,9.333333333333334,2.6826410625158617
10,2020-04-06 22,5.5,6.333333333333333,5.0,5.322686575542395,4.5,1.6746538645912643
10,2020-04-06 23,3.0,7.0,6.333333333333333,5.322686575542395,5.0,2.6826410625158617
10,2020-04-07 00,7.0,4.666666666666667,7.333333333333333,5.322686575542395,3.0,2.1217607083439076
10,2020-04-07 01,5.666666666666667,6.5,6.666666666666667,5.322686575542395,5.5,2.235534218763218
10,2020-04-07 02,5.5,9.0,4.0,5.322686575542395,5.0,2.6826410625158617
10,2020-04-07 03,4.25,6.75,4.0,5.322686575542395,3.75,2.6826410625158617
10,2020-04-07 04,6.5,3.5,10.0,5.322686575542395,5.5,2.6826410625158617
10,2020-04-07 05,5.0,8.5,7.0,5.322686575542395,6.0,2.6826410625158617
10,2020-04-07 06,4.333333333333333,6.0,4.333333333333333,5.322686575542395,4.0,2.6826410625158617
10,2020-04-07 07,4.0,0.0,9.0,5.322686575542395,5.0,2.6826410625158617
10,2020-04-07 08,6.5,2.5,6.0,5.322686575542395,2.0,2.6826410625158617
10,2020-04-07 09,7.75,4.75,4.0,5.322686575542395,7.0,2.2619807968868963
10,2020-04-07 10,5.666666666666667,5.666666666666667,4.333333333333333,5.322686575542395,5.333333333333333,0.8942136875052872
10,2020-04-07 11,4.8,5.6,7.0,5.322686575542395,6.6,2.6826410625158617
10,2020-04-07 12,5.0,3.0,5.0,5.322686575542395,1.0,2.6826410625158617
10,2020-04-07 13,4.0,3.0,8.5,5.322686575542395,6.0,2.6826410625158617
10,2020-04-07 14,1.0,5.0,7.5,5.322686575542395,2.0,1.8413205312579308
10,2020-04-07 16,0.0,9.0,10.0,5.322686575542395,5.0,2.6826410625158617
10,2020-04-07 17,4.4,5.2,5.6,5.322686575542395,5.2,2.3461128500126893
10,2020-04-07 18,10.0,2.0,5.0,5.322686575542395,6.5,1.8413205312579308
10,2020-04-07 20,4.714285714285714,6.285714285714286,4.142857142857143,5.322686575542396,6.428571428571429,2.4422637678707386
10,2020-04-07 21,2.0,8.0,9.0,5.322686575542395,3.5,2.6826410625158617
10,2020-04-07 22,2.5,5.666666666666667,4.5,5.322686575542395,4.5,1.955094041677241
10,2020-04-07 23,8.5,8.0,4.5,5.322686575542395,5.5,1.8413205312579308
10,2020-04-08 00,4.666666666666667,4.0,5.0,5.322686575542395,8.0,1.7884273750105744
10,2020-04-08 01,5.0,8.5,9.5,5.322686575542395,3.5,2.6826410625158617
10,2020-04-08 02,5.5,5.0,4.333333333333333,5.322686575542395,5.666666666666667,2.235534218763218
10,2020-04-08 03,4.6,7.8,5.0,5.322686575542395,5.6,2.3461128500126893
10,2020-04-08 04,2.6666666666666665,5.0,7.333333333333333,5.322686575542395,4.333333333333333,2.6826410625158617
10,2020-04-08 05,5.75,6.25,5.5,5.322686575542395,5.5,2.0119807968868963
10,2020-04-08 06,4.666666666666667,3.3333333333333335,4.666666666666667,5.322686575542395,5.666666666666667,2.6826410625158617
10,2020-04-08 07,5.0,0.0,10.0,5.322686575542395,1.0,2.6826410625158617
10,2020-04-08 08,5.938775510204081,8.816326530612244,5.918367346938775,5.322686575542395,6.877551020408164,1.9183673469387754
10,2020-04-09 04,5.971636363636364,8.855272727272727,6.024727272727273,5.316115503458622,6.904,1.8662646907275957
10,2020-04-09 05,4.833333333333333,3.6666666666666665,6.166666666666667,5.322686575542395,5.333333333333333,2.4022008854298846
10,2020-04-09 06,0.5,5.0,4.5,5.322686575542395,4.0,2.6826410625158617
10,2020-04-09 07,5.0,7.333333333333333,6.333333333333333,5.322686575542395,5.333333333333333,2.6826410625158617
10,2020-04-09 08,8.0,8.0,2.0,5.322686575542395,5.0,2.6826410625158617
10,2020-04-09 09,5.0,4.833333333333333,6.5,5.322686575542395,4.5,2.4022008854298846
10,2020-04-09 10,3.3333333333333335,6.333333333333333,6.666666666666667,5.322686575542395,8.333333333333334,1.7884273750105744
10,2020-04-09 11,8.0,1.0,5.0,5.322686575542395,3.0,2.6826410625158617
10,2020-04-09 12,7.75,5.25,5.25,5.322686575542395,4.0,2.2619807968868963
10,2020-04-09 13,7.0,5.5,7.0,5.322686575542395,5.0,2.6826410625158617
10,2020-04-09 14,1.6666666666666667,5.666666666666667,10.0,5.322686575542395,5.333333333333333,2.6826410625158617
10,2020-04-09 15,7.123655913978495,7.053763440860215,7.096774193548387,5.256607294347935,6.053763440860215,1.1612903225806452
10,2020-04-09 16,7.121212121212121,7.08080808080808,7.05050505050505,5.329528125284391,6.02020202020202,1.1313131313131313
10,2020-04-09 17,6.904761904761905,7.023809523809524,7.0,5.322686575542395,5.809523809523809,0.8733962157741872
10,2020-04-09 18,6.655172413793103,6.862068965517241,6.482758620689655,5.322686575542395,5.9655172413793105,1.2211450107785968
10,2020-04-09 19,6.214285714285714,6.785714285714286,5.785714285714286,5.322686575542396,4.214285714285714,1.6723718080413792
10,2020-04-09 20,7.5,6.125,5.75,5.322686575542395,4.375,1.8413205312579308
10,2020-04-09 21,6.25,4.5,3.25,5.322686575542395,5.75,2.0119807968868963
10,2020-04-09 22,5.6,5.6,5.6,5.322686575542395,6.0,2.6826410625158617
10,2020-04-09 23,6.666666666666667,3.3333333333333335,7.333333333333333,5.322686575542395,6.666666666666667,1.7884273750105744
10,2020-04-10 00,3.0,0.0,7.0,5.322686575542395,4.0,2.6826410625158617
10,2020-04-10 01,3.6666666666666665,6.0,6.5,5.322686575542395,4.833333333333333,2.235534218763218
10,2020-04-10 03,5.0,5.333333333333333,4.333333333333333,5.322686575542395,5.666666666666667,2.6826410625158617
10,2020-04-10 04,4.5,5.833333333333333,3.6666666666666665,5.322686575542395,3.3333333333333335,2.6826410625158617
10,2020-04-10 05,2.3333333333333335,5.666666666666667,2.3333333333333335,5.322686575542395,9.0,2.6826410625158617
10,2020-04-10 06,10.0,1.0,4.0,5.322686575542395,10.0,2.6826410625158617
10,2020-04-10 07,8.0,8.0,0.0,5.322686575542395,9.0,2.6826410625158617
10,2020-04-10 08,6.5,7.75,4.0,5.322686575542395,6.0,2.6826410625158617
10,2020-04-10 09,9.0,5.0,7.5,5.322686575542395,1.0,1.8413205312579308
10,2020-04-10 10,8.0,4.0,4.0,5.322686575542395,9.0,2.6826410625158617
10,2020-04-10 11,4.666666666666667,6.333333333333333,7.0,5.322686575542395,2.6666666666666665,1.2275470208386206
10,2020-04-10 12,5.666666666666667,5.333333333333333,3.3333333333333335,5.322686575542395,3.0,2.1217607083439076
10,2020-04-10 14,6.2,7.2,6.0,5.322686575542395,5.8,2.3461128500126893
10,2020-04-10 15,7.25,7.5,5.5,5.322686575542395,2.5,2.2619807968868963
10,2020-04-10 17,4.75,7.0,8.75,5.322686575542395,6.25,2.6826410625158617
10,2020-04-10 18,8.25,5.25,4.25,5.322686575542395,6.75,1.5913205312579308
10,2020-04-10 19,6.25,4.75,5.75,5.322686575542395,4.0,2.6826410625158617
10,2020-04-10 21,6.0,5.0,4.6,5.322686575542395,6.8,2.6826410625158617
10,2020-04-10 23,3.0,5.6,7.2,5.322686575542395,3.4,2.6826410625158617
11,2020-04-06 01,6.75,5.75,6.5,8.0,5.5,2.6826410625158617
11,2020-04-06 02,6.833333333333333,4.333333333333333,6.666666666666667,5.0,6.166666666666667,1.955094041677241
11,2020-04-06 03,3.0,1.0,8.0,3.0,3.0,2.6826410625158617
11,2020-04-06 04,5.0,8.0,7.0,5.0,7.0,0.0
11,2020-04-06 05,10.0,0.0,10.0,2.0,5.0,2.6826410625158617
11,2020-04-06 06,10.0,10.0,3.0,7.0,10.0,1.0
11,2020-04-06 07,10.0,9.0,9.0,1.0,10.0,2.6826410625158617
11,2020-04-06 08,9.0,9.0,10.0,10.0,10.0,2.6826410625158617
11,2020-04-06 09,5.0,6.0,0.0,0.0,10.0,2.6826410625158617
11,2020-04-06 11,3.0,10.0,9.0,5.0,2.0,2.6826410625158617
11,2020-04-06 13,5.0,5.0,6.0,6.5,7.5,2.6826410625158617
11,2020-04-06 14,0.0,0.0,0.0,2.0,0.0,2.0
11,2020-04-06 15,3.75,6.25,3.0,3.75,4.5,2.0119807968868963
11,2020-04-06 16,0.5483870967741935,0.6774193548387096,0.967741935483871,2.129032258064516,1.2580645161290323,0.3988800685494104
11,2020-04-06 17,0.625,1.0,0.5625,2.75,1.6875,0.125
11,2020-04-06 18,0.75,1.625,0.625,2.5,2.25,0.7103301328144827
11,2020-04-06 19,2.3333333333333335,2.0,2.0,2.0,1.0,0.0
11,2020-04-06 20,5.0,2.5,3.5,0.5,5.5,1.3413205312579308
11,2020-04-06 21,2.0,10.0,4.0,1.0,5.0,2.6826410625158617
11,2020-04-06 22,5.0,7.5,1.5,9.0,5.0,2.6826410625158617
11,2020-04-06 23,5.0,7.0,5.0,0.0,10.0,1.8413205312579308
11,2020-04-07 00,6.333333333333333,9.666666666666666,8.333333333333334,5.333333333333333,5.333333333333333,2.6826410625158617
11,2020-04-07 01,0.6666666666666666,4.0,3.3333333333333335,5.333333333333333,3.6666666666666665,2.6826410625158617
11,2020-04-07 02,5.75,4.25,8.75,7.75,5.5,2.6826410625158617
11,2020-04-07 03,6.0,2.0,6.0,4.666666666666667,5.0,2.6826410625158617
11,2020-04-07 04,5.0,5.666666666666667,5.333333333333333,6.666666666666667,6.333333333333333,2.6826410625158617
11,2020-04-07 05,7.75,3.25,0.5,5.25,3.75,2.6826410625158617
11,2020-04-07 06,3.6666666666666665,10.0,4.666666666666667,3.0,4.0,1.2275470208386206
11,2020-04-07 07,1.0,9.0,1.5,3.0,2.5,2.6826410625158617
11,2020-04-07 08,5.0,5.5,2.5,5.0,0.5,1.3413205312579308
11,2020-04-07 09,4.0,8.0,8.0,8.0,2.0,2.6826410625158617
11,2020-04-07 11,7.333333333333333,10.0,9.666666666666666,1.6666666666666667,6.333333333333333,1.7884273750105744
11,2020-04-07 12,5.0,7.5,3.75,3.25,5.25,1.5913205312579308
11,2020-04-07 13,10.0,2.0,3.0,1.0,7.0,2.6826410625158617
11,2020-04-07 14,4.0,8.0,0.0,4.0,5.0,2.6826410625158617
11,2020-04-07 15,6.0,8.0,5.333333333333333,8.333333333333334,6.666666666666667,2.1217607083439076
11,2020-04-07 16,4.5,4.5,6.0,9.5,5.0,1.3413205312579308
11,2020-04-07 17,2.6666666666666665,5.666666666666667,8.666666666666666,5.0,3.3333333333333335,2.6826410625158617
11,2020-04-07 19,10.0,7.0,10.0,4.0,5.0,2.6826410625158617
11,2020-04-07 20,5.25,5.5,3.75,4.5,4.0,2.0119807968868963
11,2020-04-07 21,8.0,0.5,2.0,5.0,2.5,1.8413205312579308
11,2020-04-07 22,8.0,4.5,3.5,2.0,1.5,2.6826410625158617
11,2020-04-07 23,10.0,7.0,8.0,2.0,9.0,2.6826410625158617
11,2020-04-08 00,5.0,2.0,2.0,10.0,4.0,2.6826410625158617
11,2020-04-08 01,8.0,8.6,3.4,5.6,5.6,1.2730564250063447
11,2020-04-08 02,1.0,6.0,5.0,3.0,10.0,2.6826410625158617
11,2020-04-08 03,6.0,9.0,8.0,1.0,9.0,2.6826410625158617
11,2020-04-08 04,10.0,1.0,0.0,5.0,4.0,2.6826410625158617
11,2020-04-08 05,7.0,9.0,9.5,4.0,3.5,2.0119807968868963
11,2020-04-08 06,6.0,5.0,1.0,4.0,10.0,2.6826410625158617
11,2020-04-08 07,3.3333333333333335,1.3333333333333333,7.666666666666667,7.333333333333333,8.333333333333334,2.1217607083439076
11,2020-04-08 08,6.011695906432749,8.984405458089668,4.949317738791423,3.98635477582846,4.9980506822612085,3.0507756787281632
11,2020-04-08 09,6.062611806797853,8.94454382826476,5.04830053667263,4.01252236135957,4.983899821109123,3.0280548140653236
11,2020-04-08 11,6.007987220447284,8.94408945686901,5.07667731629393,3.9696485623003195,5.019169329073482,2.746589907547974
11,2020-04-08 12,6.024193548387097,8.943548387096774,5.032258064516129,4.07258064516129,5.088709677419355,2.2206877590728364
11,2020-04-08 13,5.983606557377049,8.98360655737705,4.868852459016393,4.147540983606557,5.0,2.350250526639864
11,2020-04-08 14,5.743589743589744,8.717948717948717,4.948717948717949,3.9743589743589745,4.871794871794871,2.7623221602580372
11,2020-04-08 15,6.222222222222222,9.222222222222221,4.666666666666667,3.7777777777777777,5.111111111111111,1.7425156736128735
11,2020-04-08 16,6.2727272727272725,7.7272727272727275,5.0,5.545454545454546,5.636363636363637,2.549811198867962
11,2020-04-08 17,7.0,6.0,6.666666666666667,4.0,5.666666666666667,2.0
11,2020-04-08 18,4.666666666666667,6.5,4.0,5.166666666666667,4.666666666666667,2.5608803541719536
11,2020-04-08 19,5.8,6.8,7.4,1.6,7.2,0.9365282125031722
11,2020-04-08 20,7.5,4.5,5.5,6.5,7.0,2.6826410625158617
11,2020-04-08 21,6.666666666666667,5.333333333333333,8.666666666666666,7.0,6.0,2.6826410625158617
11,2020-04-08 22,7.0,6.0,4.5,5.5,2.0,2.6826410625158617
11,2020-04-08 23,6.0,6.333333333333333,3.3333333333333335,6.666666666666667,4.333333333333333,1.2275470208386206
11,2020-04-09 00,10.0,5.0,10.0,8.0,0.0,2.6826410625158617
11,2020-04-09 01,6.0,4.75,6.5,7.5,6.75,2.2619807968868963
11,2020-04-09 02,4.5,9.5,7.5,4.5,2.0,2.6826410625158617
11,2020-04-09 03,2.0,4.0,10.0,7.0,0.0,2.6826410625158617
11,2020-04-09 04,5.75,4.75,5.5,8.0,7.0,2.0119807968868963
11,2020-04-09 05,4.0,10.0,7.0,9.0,6.0,2.6826410625158617
11,2020-04-09 06,1.0,10.0,1.0,4.0,10.0,2.6826410625158617
11,2020-04-09 07,8.0,7.25,4.5,5.25,5.0,2.0119807968868963
11,2020-04-09 08,5.8,4.8,7.2,4.6,4.2,1.809584637509517
11,2020-04-09 09,7.25,8.75,6.25,8.0,8.0,2.2619807968868963
11,2020-04-09 10,4.5,7.0,8.0,6.5,6.5,1.8413205312579308
11,2020-04-09 11,8.0,4.0,2.0,10.0,7.0,2.6826410625158617
11,2020-04-09 12,3.25,7.5,4.5,5.75,5.5,2.0119807968868963
11,2020-04-09 13,7.0,1.0,8.0,6.5,5.0,1.3413205312579308
11,2020-04-09 15,7.962666666666666,5.050666666666666,4.976,2.973333333333333,5.0,2.01879446183346
11,2020-04-09 16,7.934782608695652,5.028985507246377,4.978260869565218,3.0144927536231885,5.057971014492754,2.0121930511776513
11,2020-04-09 17,8.0,5.0588235294117645,5.029411764705882,3.1323529411764706,4.735294117647059,2.0541564862134685
11,2020-04-09 18,8.227272727272727,5.2272727272727275,5.2727272727272725,3.227272727272727,5.2272727272727275,1.8946655028416302
11,2020-04-09 19,7.8,4.85,5.5,2.9,4.95,1.9182641062515864
11,2020-04-09 20,7.75,6.75,4.5,2.75,5.0,1.6706602656289653
11,2020-04-09 21,5.5,3.5,7.0,1.0,3.5,2.6826410625158617
11,2020-04-09 22,10.0,10.0,9.0,10.0,5.0,2.6826410625158617
11,2020-04-09 23,4.0,1.6666666666666667,6.666666666666667,5.666666666666667,6.666666666666667,2.6826410625158617
11,2020-04-10 00,1.0,3.0,9.0,10.0,3.0,2.6826410625158617
11,2020-04-10 01,5.0,9.0,5.5,6.0,7.5,2.6826410625158617
11,2020-04-10 02,1.3333333333333333,6.0,3.3333333333333335,2.6666666666666665,7.0,2.6826410625158617
11,2020-04-10 03,1.0,6.0,2.0,3.0,7.0,0.0
11,2020-04-10 04,6.0,4.666666666666667,7.333333333333333,7.0,9.333333333333334,2.6826410625158617
11,2020-04-10 06,6.0,7.0,6.0,8.333333333333334,3.6666666666666665,2.6826410625158617
11,2020-04-10 07,4.0,7.0,8.0,3.0,9.0,2.6826410625158617
11,2020-04-10 08,3.0,5.666666666666667,8.333333333333334,6.333333333333333,3.0,2.6826410625158617
11,2020-04-10 10,9.0,7.0,6.0,1.0,5.0,2.6826410625158617
11,2020-04-10 11,3.6,7.8,5.6,3.8,6.2,1.2730564250063447
11,2020-04-10 12,3.25,3.25,7.5,5.25,4.75,2.2619807968868963
11,2020-04-10 13,1.0,10.0,6.0,3.0,4.0,2.6826410625158617
11,2020-04-10 14,6.0,2.0,4.5,4.0,6.5,2.6826410625158617
11,2020-04-10 15,7.0,4.0,6.0,4.0,2.0,2.6826410625158617
11,2020-04-10 17,2.6666666666666665,6.666666666666667,6.0,4.666666666666667,6.666666666666667,1.2275470208386206
11,2020-04-10 19,5.0,9.5,4.5,5.5,4.5,1.8413205312579308
11,2020-04-10 20,4.25,4.0,7.0,6.5,3.0,2.6826410625158617
11,2020-04-10 21,1.5,9.0,5.0,8.0,5.0,2.6826410625158617
11,2020-04-10 22,7.0,9.0,0.0,8.0,6.0,1.0
11,2020-04-10 23,2.0,4.0,10.0,5.0,10.0,2.6826410625158617
12,2020-04-06 00,5.0,3.0,8.5,5.322686575542395,3.5,1.3413205312579308
12,2020-04-06 01,5.25,8.75,5.75,5.322686575542395,6.5,2.6826410625158617
12,2020-04-06 02,5.333333333333333,9.333333333333334,8.0,5.322686575542395,3.6666666666666665,0.3333333333333333
12,2020-04-06 03,3.5,7.0,7.5,5.322686575542395,4.0,2.6826410625158617
12,2020-04-06 05,8.5,7.5,7.0,5.322686575542395,5.0,2.6826410625158617
12,2020-04-06 06,2.0,6.0,5.5,5.322686575542395,5.0,2.6826410625158617
12,2020-04-06 07,3.25,3.75,2.75,5.322686575542395,6.5,2.6826410625158617
12,2020-04-06 09,4.25,5.5,5.0,5.322686575542395,8.5,2.2619807968868963
12,2020-04-06 10,5.0,9.0,5.0,5.322686575542395,5.5,2.6826410625158617
12,2020-04-06 11,7.0,6.6,5.4,5.322686575542395,4.6,2.3461128500126893
12,2020-04-06 12,5.4,5.0,4.6,5.658149260433916,3.0,2.146112850012689
12,2020-04-06 13,7.5,2.5,5.0,5.322686575542395,5.5,2.6826410625158617
12,2020-04-06 14,1.0,1.5714285714285714,0.14285714285714285,5.322686575542396,1.1428571428571428,0.9546630089308373
12,2020-04-06 15,1.4545454545454546,0.9090909090909091,1.1818181818181819,5.322686575542395,1.5454545454545454,0.8181818181818182
12,2020-04-06 16,1.1875,1.875,1.9375,5.322686575542395,1.8125,1.5486554648506894
12,2020-04-06 17,0.8,0.8,0.4666666666666667,5.322686575542395,2.0,1.3608803541719539
12,2020-04-06 18,1.5454545454545454,1.8181818181818181,1.0,5.322686575542395,2.272727272727273,1.1241165568210656
12,2020-04-06 19,2.2,2.4,1.7,5.322686575542395,2.5,1.3730564250063446
12,2020-04-06 20,2.7142857142857144,4.0,3.4285714285714284,5.322686575542396,3.5714285714285716,2.0590293303684724
12,2020-04-06 21,10.0,8.0,3.0,5.322686575542395,6.0,2.6826410625158617
12,2020-04-06 22,4.0,2.0,3.6666666666666665,5.322686575542395,9.0,2.6826410625158617
12,2020-04-07 00,4.4,5.4,2.2,5.322686575542395,6.2,2.3461128500126893
12,2020-04-07 01,6.333333333333333,8.333333333333334,4.333333333333333,5.322686575542395,6.333333333333333,2.6826410625158617
12,2020-04-07 02,4.5,3.0,7.5,5.322686575542395,7.5,2.6826410625158617
12,2020-04-07 03,7.25,6.5,4.75,5.322686575542395,7.0,2.6826410625158617
12,2020-04-07 04,2.0,8.666666666666666,4.0,5.322686575542395,7.0,2.6826410625158617
12,2020-04-07 05,7.0,5.666666666666667,7.333333333333333,5.322686575542395,7.333333333333333,2.6826410625158617
12,2020-04-07 06,5.0,4.0,6.0,5.322686575542395,9.0,1.7884273750105744
